average_gas_to_oil_ratio,basin_ag_flaring_co2_emissions,basin_ag_venting_co2_emissions,facility_id,facility_name,flaring_ch4_emissions,flaring_n2o_emissions,industry_segment,natural_gas_vented_or_flared,number_of_wells_flaring,number_of_wells_venting,reporting_year,sub_basin_identifier,table_desc,table_num,venting_ch4_emissions,volume_of_gas_sent_to_sales,volume_of_oil_produced,wells_two_year_delay
701.0356279000,0E-10,,1008639,Citation Oil & Gas Corp. 430 Permian Basin,0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,2.0000000000,,2021,"430 - GAINES, TX (165) - Oil",Associated Gas Venting and Flaring,Table M.1,,3536570.0000000000,10879.3900000000,No
631.0853103000,7993.4915132000,0E-10,1010521,Crescent Point Energy Corporation Williston Basin (395) Operations,19.8417024000,0.0136748000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,11.0000000000,,2016,"395 - DIVIDE, ND (23) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,218797824.0000001000,480844.4897088000,No
38461.6963192000,,3.9872316000,1010291,"Miller Energy Company II, LLC",,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,6.0000000000,2021,"305 - ROSCOMMON, MI (143) - Oil",Associated Gas Venting and Flaring,Table M.1,148.5738606000,34373890.0000000000,1650.0700000000,No
4601.4186127000,11.9691670000,,1008642,Basin 430 Production,0.0321178000,0.0000174000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,6.0000000000,,2017,"430 - UPTON, TX (461) - Oil",Associated Gas Venting and Flaring,Table M.1,,52056428.5714286000,11027.0000000000,No
36435.9547139000,0E-10,,1008639,Citation Oil & Gas Corp. 430 Permian Basin,0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,7.0000000000,,2023,"430 - CRANE, TX (103) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,,41269720.0000000000,1181.8200000000,No
9897.5500000000,80.1760000000,0E-10,1008545,BCE-Mach III LLC. 350 South Oklahoma,0.3290000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2018,"350 - JEFFERSON, OK (67) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,114.5470000000,No
641.9472974000,208.8399030000,,1008092,EP Energy E&P 220 Gulf Coast Basin,0.7043288000,0.0003702000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,6.0000000000,,2021,"220 - ATASCOSA, TX (13) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,4130.9715157000,No
1489.6869129000,4374.4571832000,,1010002,Murex Petroleum Corporation - Williston Basin 395,11.7898016000,0.0079468000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,42.0000000000,,2022,"395 - MOUNTRAIL, ND (61) - Oil",Associated Gas Venting and Flaring,Table M.1,,1024799000.0000000000,530989.0000000000,No
26451.5545747000,213.1856926000,,1008290,430 Permian Basin DEC,0.7562170000,0.0003384000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,3.0000000000,,2018,"430 - LEA, NM (25) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,,11329055.0000000000,2800.4390000000,No
1478.8000000000,15973.5997700000,,1009197,Whiting Oil and Gas Corporation 395 Williston Basin,67.9796800000,0.0200800000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,103.0000000000,,2015,"395 - BILLINGS, ND (7) - Oil",Associated Gas Venting and Flaring,Table M.1,,112676531.6000000000,110101.5000000000,No
1071.6000000000,16167.4108731000,,1013682,Clear Creek Resource Partners,37.2573775000,0.0220000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,9.0000000000,,2019,"540 - WELD, CO (123) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,,97362260.0000000000,269229.1600000000,No
8664.1949705000,,4.2560000000,1011659,Endeavor Energy Resources LP 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,3.0000000000,2021,"430 - MITCHELL, TX (335) - Oil",Associated Gas Venting and Flaring,Table M.1,15.5150000000,0E-10,9107.0632000000,No
5327.7449000000,612.1814000000,,1009390,XTO Energy Inc 430 Permian,1.5245000000,0.1486000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,76.0000000000,,2018,"430 - CRANE, TX (103) - Oil",Associated Gas Venting and Flaring,Table M.1,,1139107609.4000000000,215215.3000000000,No
891.0614114000,,0E-10,1008639,Citation Oil & Gas Corp. 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,52.0000000000,2019,"430 - ECTOR, TX (135) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,54685000.0000000000,86775.0800000000,No
522.0000000000,219.7480782000,,1010291,"Miller Energy Company II, LLC",1.6238214000,0.0009142000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,11.0000000000,,2022,"305 - ISABELLA, MI (73) - Oil",Associated Gas Venting and Flaring,Table M.1,,1236202.0761905000,14996.4300000000,No
375.0241000000,,0.2865240000,1008203,Powder River Basin - AAPG Province 515,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,2.0000000000,2021,"515 - CAMPBELL, WY (5) - Oil",Associated Gas Venting and Flaring,Table M.1,4.2856650000,0E-10,830.0000000000,No
500.0000000000,,0.4041000000,1011463,"Petro Harvester Operating Co., LLC 395 Williston Basin",,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,1.0000000000,2015,"395 - RENVILLE, ND (75) - Oil",Associated Gas Venting and Flaring,Table M.1,5.0121000000,0E-10,851.0000000000,No
0E-10,,0E-10,1009848,GeoSouthern Energy Corporation,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,11.0000000000,2018,"220 - WALLER, TX (473) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,51.7400000000,No
5.3379521000,,3.6256021000,1010222,GULF COAST BASIN,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,3.0000000000,2023,"220 - ST MARTIN, LA (99) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,62.2900386000,0E-10,667.3270854000,No
460.7171495000,,0.1003032000,1010222,GULF COAST BASIN,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,1.0000000000,2020,"220 - EVANGELINE, LA (39) - Oil",Associated Gas Venting and Flaring,Table M.1,1.4777533000,0E-10,208.3056819000,No
20831.0756471000,0E-10,9.2357230000,1007777,EP Energy E&P 430 Permian Basin,0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,3.0000000000,2017,"430 - CROCKETT, TX (105) - Oil",Associated Gas Venting and Flaring,Table M.1,186.1077081000,62007770.0000000000,8800.8740700000,No
1425.8434128000,1.1498855000,,1008472,CRI 360 Anadarko,0.0048724000,0.0000021000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2018,"360 - GRADY, OK (51) - Oil",Associated Gas Venting and Flaring,Table M.1,,456727.0037123000,332.0289999000,No
259.0000000000,0E-10,0.1326956000,1010291,"Miller Energy Company II, LLC",0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,5.0000000000,2017,"305 - ARENAC, MI (11) - Oil",Associated Gas Venting and Flaring,Table M.1,9.9617562000,0E-10,3239.0000000000,No
6395.0000000000,1845.3286845000,0E-10,1008066,"Jordan Development Company, LLC",0.0148977000,0.0024199000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2017,"305 - INGHAM, MI (65) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,3064.0000000000,No
11.0160240000,0E-10,,1008569,Citation Oil & Gas Corp. 350 South Oklahoma Folded Belt Province,0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2022,"350 - JEFFERSON, OK (67) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,659.0100000000,No
184597.4055000000,0.3750000000,,1008299,"LAMBDA ENERGY RESOURCES, LLC-Michigan Basin",0.0013000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2015,"305 - GRAND TRAVERSE, MI (55) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,,0.9400000000,0.0051000000,No
25.1549379000,,0.0732832000,1007037,"J. Cleo Thompson & James Cleo Thompson, Jr. L.P. 430 Permian Basin",,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,1.0000000000,2015,"430 - REAGAN, TX (383) - Oil",Associated Gas Venting and Flaring,Table M.1,1.8644593000,1691.0000000000,3545.0000000000,No
0E-10,,0E-10,1011659,Endeavor Energy Resources LP 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,0E-10,2020,"430 - SCURRY, TX (415) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,0E-10,No
49.5364772000,,0.8485940000,1006884,"Southwest Royalties, Inc. - 430 Permian Basin",,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,22.0000000000,2015,"430 - UPTON, TX (461) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,1.1446314000,125.7826460000,0E-10,No
68.9000000000,483.4174197000,,1010372,BATTALION OIL CORP,1.6047308000,0.0008685000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,4.0000000000,,2019,"430 - REEVES, TX (389) - Oil",Associated Gas Venting and Flaring,Table M.1,,575508.0000000000,225588.2464029000,No
3320.0700000000,,0.5000000000,1008331,Ovintiv USA Inc - Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,12.0000000000,2021,"430 - MIDLAND, TX (329) - Oil",Associated Gas Venting and Flaring,Table M.1,16.2000000000,0E-10,350.3000000000,No
33857.5755487000,10.7841978000,,1008569,Citation Oil & Gas Corp. 350 South Oklahoma Folded Belt Province,0.0367421000,0.0000183000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,32.0000000000,,2021,"350 - STEPHENS, OK (137) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,,543641390.0000001000,16057.0300000000,No
0E-10,,0E-10,1008639,Citation Oil & Gas Corp. 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,0E-10,2019,"430 - LEA, NM (25) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,0E-10,No
80587.1476205000,20.4762233000,,1010222,GULF COAST BASIN,0.1208879000,0.0000429000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2022,"220 - ST CHARLES, LA (89) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,,347000.0000000000,4.3058975000,No
197.0000000000,0E-10,0.0071570000,1007037,"J. Cleo Thompson & James Cleo Thompson, Jr. L.P. 430 Permian Basin",0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,5.0000000000,2017,"430 - REEVES, TX (389) - High Permeability Gas",Associated Gas Venting and Flaring,Table M.1,0.0900999000,814.0000000000,110.0000000000,No
6727.1927489000,,0.0043436000,1012376,"PDC Permian, Inc. 430 Permian Basin",,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,23.0000000000,2021,"430 - REEVES, TX (389) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,1.1320171000,0E-10,11.6764931000,No
3731.6892639000,2676.4700521000,,1009185,"Fundare Resources Operating Company, LLC",8.5414076000,0.0041590000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,48.0000000000,,2023,"540 - WELD, CO (123) - Oil",Associated Gas Venting and Flaring,Table M.1,,6253430380.0000000000,1377476.6200000000,No
27184.3872882000,369227.3211614000,,1008471,CRI 395 Williston,469.9439977000,0.5648861000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,53.0000000000,,2017,"395 - HARDING, SD (63) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,308730.9816846000,No
1364160000.0000000000,0E-10,3.2000000000,1009571,CR 345 Arkoma,0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,9.0000000000,2017,"345 - PITTSBURG, OK (121) - Shale gas",Associated Gas Venting and Flaring,Table M.1,88.0500000000,0E-10,0.0050000000,No
13845.7000000000,144.0610100000,,1008544,Cimarex Energy Co. 430 Permian,0.4990900000,0.0002300000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,4.0000000000,,2020,"430 - EDDY, NM (15) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,,29117712.5000000000,2238.1000000000,No
1022.8438781000,2345.8116473000,0E-10,1008113,MurphyE&P-220,7.2801866000,0.0041797000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,4.0000000000,,2018,"220 - ATASCOSA, TX (13) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,1560000.0000000000,30775.0000000000,No
12490.8229946000,9679.3704300000,,1008544,Cimarex Energy Co. 430 Permian,40.9841200000,0.0165300000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,16.0000000000,,2019,"430 - CULBERSON, TX (109) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,,4414979874.9000000000,364301.5818000000,No
280.9245809000,4114.3138772000,,1008471,CRI 395 Williston,8.1903957000,0.0069300000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,17.0000000000,,2022,"395 - FALLON, MT (25) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,209198.4844510000,No
999.0159787000,25343.5000000000,,1008275,XTO Energy Inc 395 Williston,113.0600000000,0.1740000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,173.0000000000,,2015,"395 - RICHLAND, MT (83) - Oil",Associated Gas Venting and Flaring,Table M.1,,1028118444.4000000000,1502614.3315000000,No
425.8063000000,1566.2000000000,,1008616,XTO Energy Inc 350 South Oklahoma Folded Belt,8.4400000000,0.0030000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,250.0000000000,,2021,"350 - CARTER, OK (19) - Oil",Associated Gas Venting and Flaring,Table M.1,,111439022.3000000000,322867.7800000000,No
36.0000000000,39.4648764000,,1010837,Matador Production Company - Gulf Coast,0.1275279000,0.0000574000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,2.0000000000,,2022,"220 - WILSON, TX (493) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,12596.2100000000,No
3022.4962000000,299.8000000000,,1009390,XTO Energy Inc 430 Permian,0.9100000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,65.0000000000,,2022,"430 - ECTOR, TX (135) - Oil",Associated Gas Venting and Flaring,Table M.1,,162675227.9000000000,55182.7000000000,No
118896.0081145000,,0.2937771000,1012706,Hilcorp Energy Company - Green River Basin (535),,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,3.0000000000,2023,"535 - SWEETWATER, WY (37) - Oil",Associated Gas Venting and Flaring,Table M.1,3.1223424000,0E-10,4.5731594000,No
1308.0000000000,145.0000000000,,1008642,Basin 430 West Texas - OSP,1.0000000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,7.0000000000,,2015,"430 - GLASSCOCK, TX (173) - Oil",Associated Gas Venting and Flaring,Table M.1,,3338000.0000000000,17226.0000000000,No
1160.8223445000,714.7769607000,0E-10,1009793,SM Energy (Basin 393) Williston Basin,1.7188338000,0.0010055000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,5.0000000000,,2016,"395 - WILLIAMS, ND (105) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,70192000.0000000000,64265.9500000000,No
331.3454092000,0E-10,0E-10,1006884,"Southwest Royalties, Inc. - 430 Permian Basin",0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,58.0000000000,2016,"430 - ECTOR, TX (135) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,29780000.0000000000,89876.0000000000,No
1573.4000000000,106.7000000000,0E-10,1009278,515 Powder River Basin DEC,0.4000000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,4.0000000000,,2016,"515 - JOHNSON, WY (19) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,929.0000000000,No
1029.1426090000,39471.8140560000,,1010505,Bowline Energy LLC,114.5444011000,0.0698114000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,40.0000000000,,2018,"395 - WILLIAMS, ND (105) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,466858.7286154000,No
1134.0000000000,89012.0000000000,,1010325,Oasis Petroleum,209.0000000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,218.0000000000,,2015,"395 - MC KENZIE, ND (53) - Oil",Associated Gas Venting and Flaring,Table M.1,,726377000.0000000000,7275089.0000000000,No
341.0000000000,1143.3110857000,,1000435,Merit Energy Co. South Texas 220 Gulf Coast Basin,4.7734537000,0.0020131000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2015,"220 - KARNES, TX (255) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,47800.5865103000,No
2098.7677211000,,42.4375617000,1008471,CRI 395 Williston,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,28.0000000000,2019,"395 - RICHLAND, MT (83) - Oil",Associated Gas Venting and Flaring,Table M.1,762.7526220000,53234554.7492925000,69220.9129782000,No
2.2775044000,77614.3698379000,0E-10,1010190,"Williston Basin (Petro-Hunt, LLC)",340.6653880000,0.1057910000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,103.0000000000,,2017,"395 - MC KENZIE, ND (53) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,856607620.0000001000,3952001.9100000000,No
3993.5289857000,18851.6463202000,,1011185,Lime Rock Resources V-A Williston Basin 395,50.7014505000,0.0271674000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,44.0000000000,,2023,"395 - MC KENZIE, ND (53) - Oil",Associated Gas Venting and Flaring,Table M.1,,5738551138.9719270000,1492050.6741075000,No
157.7944839000,,15.3750000000,1011659,Endeavor Energy Resources LP 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,34.0000000000,2021,"430 - DAWSON, TX (115) - Oil",Associated Gas Venting and Flaring,Table M.1,56.0500000000,0E-10,54427.3265001000,No
1561.4851385000,66585.3934126000,0E-10,1012542,Jagged Peak Permian Basin (430) Operations,268.4863892000,0.1171312000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,32.0000000000,,2017,"430 - WARD, TX (475) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,4183823500.0000000000,3218778.0000000000,No
